ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
73109,Kathleen MacLeod,Female,25.0,168.0,61.0,Australia,AUS,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Bronze
73119,Shannon Ann MacMillan,Female,25.0,165.0,59.0,United States,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
73141,"Kate ""Katie"" Mactier",Female,29.0,171.0,57.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Silver
73147,Milan Mavan,Male,26.0,205.0,107.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
73153,Natalia Madaj,Female,28.0,175.0,68.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Gold
73160,Norbert Madaras,Male,24.0,191.0,91.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
73160,Norbert Madaras,Male,28.0,191.0,91.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
73173,Giuseppe Maddaloni,Male,24.0,172.0,81.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Lightweight,Gold
73175,"Elizabeth ""Beezie"" Madden (Patton-)",Female,40.0,168.0,63.0,United States,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
73175,"Elizabeth ""Beezie"" Madden (Patton-)",Female,44.0,168.0,63.0,United States,USA,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
73175,"Elizabeth ""Beezie"" Madden (Patton-)",Female,44.0,168.0,63.0,United States,USA,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
73175,"Elizabeth ""Beezie"" Madden (Patton-)",Female,52.0,168.0,63.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
73200,Tom Mder,Male,26.0,165.0,68.0,Czech Republic-1,CZE,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
73221,Tianna Madison-Bartoletta,Female,26.0,168.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
73221,Tianna Madison-Bartoletta,Female,30.0,168.0,58.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
73221,Tianna Madison-Bartoletta,Female,30.0,168.0,58.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,Gold
73250,Frederik Rodenberg Madsen,Male,18.0,187.0,73.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
73256,Jens-Erik Madsen,Male,27.0,180.0,72.0,Denmark,DEN,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
73264,Mark Overgaard Madsen,Male,31.0,177.0,80.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
73275,Sren Madsen,Male,24.0,185.0,71.0,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
73280,Kingsley Madu,Male,20.0,171.0,79.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
73295,Jaak Mae,Male,29.0,182.0,77.0,Estonia,EST,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
73336,Mihaela Maevska,Female,25.0,172.0,54.0,Bulgaria,BUL,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
73339,Asier Maeztu Villalabeitia,Male,26.0,187.0,83.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
73357,Ji Magl,Male,32.0,174.0,65.0,Czech Republic,CZE,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
73389,"Samantha ""Sam"" Magee",Female,21.0,182.0,83.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
73404,Maurren Higa Maggi,Female,32.0,173.0,61.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,Gold
73436,Gabriele Magni,Male,26.0,185.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Bronze
73445,Filippo Magnini,Male,22.0,188.0,80.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
73450,Christine Marie Magnuson,Female,22.0,185.0,73.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Silver
73450,Christine Marie Magnuson,Female,22.0,185.0,73.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
73453,James Magnussen,Male,21.0,198.0,94.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,Silver
73453,James Magnussen,Male,21.0,198.0,94.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
73453,James Magnussen,Male,25.0,198.0,94.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
73489,Emily Maguire,Female,24.0,169.0,61.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Bronze
73525,Kentin Mah,Male,25.0,186.0,83.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
73528,"Benjamin Richard ""Ben"" Maher",Male,29.0,183.0,68.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
73544,Jesse Mahieu,Male,25.0,195.0,92.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
73643,Hermann Maier,Male,33.0,180.0,90.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,Silver
73643,Hermann Maier,Male,33.0,180.0,90.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Bronze
73645,Leonie Rebekka Maier,Female,23.0,163.0,62.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
73683,Sandrine Mainville,Female,24.0,173.0,65.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
73719,Clover Margaret Maitland,Female,28.0,168.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
73728,Laura Maiztegui,Female,21.0,163.0,64.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
73729,Fabio Maj,Male,31.0,183.0,78.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
73742,Petra Majdi,Female,30.0,176.0,65.0,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,Bronze
73758,Tomasz Majewski,Male,26.0,204.0,142.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Shot Put,Gold
73758,Tomasz Majewski,Male,30.0,204.0,142.0,Poland,POL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,Gold
73764,Rafa Majka,Male,26.0,173.0,61.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",Bronze
73775,Istvn Majoros,Male,30.0,165.0,60.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
73804,Alina Andreyevna Makarenko,Female,17.0,172.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
73806,Vyacheslav Nikolayevich Makarenko,Male,28.0,180.0,84.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
73813,Igor Viktorovich Makarov,Male,25.0,180.0,100.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Heavyweight,Gold
73817,Sergey Aleksandrovich Makarov,Male,27.0,192.0,100.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,Bronze
73817,Sergey Aleksandrovich Makarov,Male,31.0,192.0,100.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,Bronze
73820,Vitaly Valeryevich Makarov,Male,30.0,174.0,73.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,Silver
73822,Yekaterina Valeryevna Makarova,Female,28.0,176.0,65.0,Russia-2,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Gold
73840,Wille Jarno Wilhelm Mkel,Male,31.0,170.0,86.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Curling,Curling Men's Curling,Silver
73842,Satu Mkel-Nummela,Female,37.0,169.0,63.0,Finland,FIN,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Women's Trap,Gold
73857,Taoufik Makhloufi,Male,24.0,170.0,67.0,Algeria,ALG,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",Gold
73857,Taoufik Makhloufi,Male,28.0,170.0,67.0,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Silver
73857,Taoufik Makhloufi,Male,28.0,170.0,67.0,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",Silver
73862,Vadim Gennadyevich Makhnyov,Male,24.0,196.0,100.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
73862,Vadim Gennadyevich Makhnyov,Male,28.0,196.0,100.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
73862,Vadim Gennadyevich Makhnyov,Male,28.0,196.0,100.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
73862,Vadim Gennadyevich Makhnyov,Male,32.0,196.0,100.0,Belarus,BLR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Silver
73864,Bilyal Valeryevich Makhov,Male,24.0,200.0,125.0,Russia,RUS,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
73911,Lucas Markian Makowsky,Male,22.0,181.0,78.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Gold
73923,Nikolay Mikhaylovich Maksimov,Male,27.0,190.0,95.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
73923,Nikolay Mikhaylovich Maksimov,Male,31.0,190.0,95.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
73925,Anastasiya Ivanovna Maksimova,Female,25.0,170.0,50.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
73930,Ivana Maksimovi-Anui,Female,22.0,161.0,51.0,Serbia,SRB,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
73952,Hedaya Ahmad Malak Wahba,Female,23.0,174.0,57.0,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze
73957,Raimkul Khadoynazarovich Malakhbekov,Male,26.0,168.0,54.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Bantamweight,Silver
73958,Vladimir Igorevich Malakhov,Male,33.0,193.0,105.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
73973,Giusi Letizia Malato,Female,33.0,170.0,77.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold
73989,"Thomas Andrew ""Tom"" Malchow",Male,24.0,198.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Butterfly,Gold
73998,Claudio Andrs del Trnsito Maldonado Rivera,Male,20.0,173.0,67.0,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
74017,Petr Mlek,Male,38.0,175.0,78.0,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,Silver
74029,Tijana Maleevi,Female,25.0,185.0,78.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
74034,Aleksandr Ivanovich Maletin,Male,25.0,170.0,64.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Lightweight,Bronze
74063,Marek Malk,Male,30.0,196.0,103.0,Czech Republic,CZE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
74069,Sakshi Malik,Female,23.0,162.0,58.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze
74119,Karnam Malleswari,Female,25.0,163.0,60.0,India,IND,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
74120,Grgory Mallet,Male,24.0,196.0,84.0,France,FRA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
74120,Grgory Mallet,Male,28.0,196.0,84.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
74122,Alexander Malleta Kerr,Male,31.0,186.0,85.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
74135,"Martilou ""Marti"" Malloy",Female,26.0,161.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Judo,Judo Women's Lightweight,Bronze
74145,Cristian Malmagro Viaa,Male,25.0,197.0,107.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Bronze
74175,Jordan Malone,Male,25.0,168.0,62.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
74175,Jordan Malone,Male,29.0,168.0,62.0,United States,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
74179,Ryan Gregory Malone,Male,30.0,193.0,100.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
74181,"Alexandra Maria ""Alex"" Maloney",Female,24.0,158.0,56.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Silver
74186,Kristen Ann Maloney,Female,19.0,152.0,46.0,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Bronze
74201,Dominique Maltais,Female,25.0,178.0,71.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Women's Boardercross,Bronze
74201,Dominique Maltais,Female,33.0,178.0,71.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Boardercross,Silver
74202,Valrie Maltais,Female,23.0,165.0,62.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
74228,Dmitry Vladimirovich Malyshko,Male,26.0,184.0,77.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
74240,Aset Sekenovich Mambetov,Male,26.0,186.0,96.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
74244,Gaydar Nuruddin ogly Mamedaliyev,Male,30.0,155.0,55.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
74264,Mariya Ruslanovna Mamoshuk,Female,23.0,163.0,65.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Silver
74270,Margarita Abdullayevna Mamun,Female,20.0,170.0,50.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Gold
74294,Florent Manaudou,Male,21.0,199.0,99.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,Gold
74294,Florent Manaudou,Male,25.0,199.0,99.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,Silver
74294,Florent Manaudou,Male,25.0,199.0,99.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
74295,Laure Manaudou,Female,17.0,180.0,69.0,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,Gold
74295,Laure Manaudou,Female,17.0,180.0,69.0,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Silver
74295,Laure Manaudou,Female,17.0,180.0,69.0,France,FRA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,Bronze
74297,"Ronell Joshua ""Josh"" Mance",Male,20.0,191.0,82.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
74318,Julia Marie Mancuso (-Fish),Female,21.0,168.0,64.0,United States,USA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
74318,Julia Marie Mancuso (-Fish),Female,25.0,168.0,64.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
74318,Julia Marie Mancuso (-Fish),Female,25.0,168.0,64.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Combined,Silver
74318,Julia Marie Mancuso (-Fish),Female,29.0,168.0,64.0,United States,USA,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
74340,Duan Mandi,Male,18.0,202.0,105.0,Serbia,SRB,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
74340,Duan Mandi,Male,22.0,202.0,105.0,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
74342,Milica Mandi,Female,20.0,180.0,72.0,Serbia,SRB,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Gold
74351,Beat Mndli,Male,30.0,182.0,72.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
74393,Maiya Salakharovna Maneza,Female,26.0,161.0,63.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Middleweight,Gold
74401,Vronique Mang,Female,19.0,173.0,59.0,France,FRA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
74414,Vincenzo Mangiacapre,Male,23.0,171.0,64.0,Italy,ITA,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Light-Welterweight,Bronze
74441,Marta Elisabet Mangu Gonzlez,Female,29.0,170.0,75.0,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
74453,Mirela Maniani-Tzelili,Female,23.0,165.0,64.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Javelin Throw,Silver
74453,Mirela Maniani-Tzelili,Female,27.0,165.0,64.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Javelin Throw,Bronze
74460,Maurice Manificat,Male,27.0,185.0,72.0,France,FRA,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
74474,Nazyr Yunuzovich Mankiyev,Male,23.0,155.0,55.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
74509,Hannu Kalevi Manninen,Male,23.0,189.0,83.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Team,Gold
74509,Hannu Kalevi Manninen,Male,27.0,189.0,83.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Team,Bronze
74521,Paul Christian Manning,Male,25.0,189.0,76.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
74521,Paul Christian Manning,Male,29.0,189.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
74521,Paul Christian Manning,Male,33.0,189.0,76.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
74562,Juan Manrique Garca,Male,33.0,182.0,85.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
74618,Jari Sakari Mantila,Male,30.0,189.0,73.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Team,Gold
74621,Panagiotis Mantis,Male,34.0,180.0,65.0,Greece,GRE,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,Bronze
74635,Huriana Manuel,Female,29.0,166.0,65.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
74639,Simone Ashley Manuel,Female,20.0,178.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,Silver
74639,Simone Ashley Manuel,Female,20.0,178.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Gold
74639,Simone Ashley Manuel,Female,20.0,178.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
74639,Simone Ashley Manuel,Female,20.0,178.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
74645,Mkhitar Razmikovich Manukyan,Male,31.0,166.0,63.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
74654,Gyuzel Tagirovna Manyurova,Female,26.0,174.0,75.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Silver
74654,Gyuzel Tagirovna Manyurova,Female,34.0,174.0,75.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
74654,Gyuzel Tagirovna Manyurova,Female,38.0,174.0,75.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Silver
74659,"Leonel Ernesto ""Leo"" Manzano",Male,27.0,165.0,57.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 1,500 metres",Silver
74674,Julio Csar Manzur Caffarena,Male,23.0,185.0,83.0,Paraguay,PAR,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Silver
74678,Mao Yi,Female,16.0,151.0,35.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
74699,Roxana Maracineanu,Female,25.0,165.0,52.0,France,FRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,Silver
